analysis_id,analysis_name,condition_id,period,statistic_family,geography_id,statistic,p_raw,p_adjusted,fdr_family,cluster_label,raw_significant_05,significant_fdr_05,weights_checksum,seed,permutations,permutation_method,denominator,diagnostic_status,sensitivity_status,source_artifact,results_authorized
A7,Local spatial structure,hypertension,2022-2024 pooled,local_moran,71,1.06609730232,0.0041,0.0185705882353,hypertension|2022-2024 pooled|local_moran,high-high,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,local_moran,72,0.242491460173,0.0672,0.143733333333,hypertension|2022-2024 pooled|local_moran,high-high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,local_moran,73,1.07958014373,0.0427,0.106061290323,hypertension|2022-2024 pooled|local_moran,high-high,True,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,local_moran,74,0.0972062826771,0.3546,0.535376470588,hypertension|2022-2024 pooled|local_moran,high-high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,local_moran,75,0.856371873553,0.0551,0.128566666667,hypertension|2022-2024 pooled|local_moran,high-high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,local_moran,76,-0.0931242720182,0.5879,0.665710294118,hypertension|2022-2024 pooled|local_moran,high-low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,local_moran,77,0.9950160786,0.0035,0.01684375,hypertension|2022-2024 pooled|local_moran,low-low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,01,-1.7106678531,0.2836,0.448171428571,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,02,-2.52987951457,0.012,0.044,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,03,-3.63356478794,0.0002,0.001925,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,04,-4.263203638,0.0001,0.00128333333333,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,05,-5.28567246486,0.0001,0.00128333333333,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,06,-4.13817266568,0.0001,0.00128333333333,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,07,-4.40458069398,0.0001,0.00128333333333,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,08,-2.73230347138,0.0046,0.0208352941176,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,09,-1.09418269501,0.5113,0.6259,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,10,-1.23061288245,0.3424,0.525080769231,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,11,-1.51413069341,0.1567,0.294290243902,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,12,-2.5274012265,0.0145,0.05075,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,13,-2.56581269194,0.009,0.03465,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,14,-3.57002010995,0.0004,0.00308,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,15,-2.30090450055,0.0282,0.0793896551724,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,16,-3.85890904319,0.0003,0.00256666666667,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,17,-0.554606756683,0.5598,0.663147692308,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,18,0.404752097535,0.6276,0.700365217391,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,19,-0.310404958951,0.9106,0.9106,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,20,-1.94961112162,0.0684,0.1463,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,21,-3.35946334779,0.0009,0.00533076923077,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,22,-3.86837996539,0.0002,0.001925,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,23,-0.49569411606,0.6546,0.72006,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,24,-2.36352954032,0.0602,0.136335294118,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,25,0.815789647369,0.7593,0.812029166667,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,26,2.04221693461,0.0863,0.179597297297,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,27,0.252370982713,0.8587,0.893512162162,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,28,-0.8285592131,0.507,0.6259,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,29,1.40406084707,0.2432,0.416142222222,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,30,-0.521351821681,0.5987,0.677939705882,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,31,-0.247261000803,0.8905,0.902521052632,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,32,-1.50178998705,0.23,0.411860465116,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,33,-0.0813617492581,0.8398,0.885816438356,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,34,0.973930084338,0.487,0.624983333333,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,35,1.38186675583,0.4093,0.552914035088,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,36,1.68637421283,0.1074,0.217626315789,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,37,1.75879797361,0.1554,0.294290243902,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,38,2.3095552331,0.0299,0.0793896551724,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,39,1.24075131641,0.2729,0.447091489362,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,40,2.16732452202,0.0352,0.0903466666667,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,41,1.21708743562,0.2366,0.41405,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,42,1.50130288305,0.154,0.294290243902,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,43,2.44480795862,0.0236,0.0698923076923,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,44,3.63264255605,0.0006,0.0042,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,45,3.51078107009,0.001,0.0055,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,46,2.76367766067,0.0079,0.0320157894737,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,47,3.71581477798,0.0001,0.00128333333333,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,48,3.42801943807,0.0008,0.00513333333333,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,49,3.68619290931,0.0001,0.00128333333333,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,50,2.57772787378,0.0189,0.0612791666667,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,51,2.56947871335,0.0191,0.0612791666667,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,52,1.12986590466,0.1812,0.3322,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,53,2.23835308131,0.0578,0.134866666667,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,54,2.38092835197,0.0213,0.065604,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,55,0.91121994808,0.2852,0.448171428571,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,56,-1.00615745705,0.3926,0.552914035088,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,57,-0.963666081434,0.4208,0.558648275862,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,58,-1.01464647374,0.3618,0.525633962264,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,59,-0.494321723882,0.6824,0.740067605634,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,60,0.598127676746,0.5234,0.629715625,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
